archive,file,bytes,sha256
18.06.zip,18.06/historical/historical-exams/MT 1/2013f.pdf,178576,473b9830f4d3c2f40e1e5fb06faf5ad26c441db18a3708553fdac60164552c02
18.06.zip,18.06/historical/historical-exams/MT 1/2013s.pdf,513632,03b77d161c6fc888a04bf79ac1af3135b7574d06d2cb58bede762d1c3db3340d
18.06.zip,18.06/historical/historical-exams/MT 1/2014f.pdf,161913,8909ac506449fe1a6c601f3ca4cbaed679e441a9d8ad5a2f3485b0295f3871a5
18.06.zip,18.06/historical/historical-exams/MT 1/2014s.pdf,131072,8caae0c1dcea655684aa7ae3023c78f76d65d90efb3368e6a9ecc4affe080d8f
18.06.zip,18.06/historical/historical-exams/MT 1/2015f.pdf,84049,b844a18ede3ca355c63e34622a66c90ee6e4a125fc7b494cf439bb5c532a92e4
18.06.zip,18.06/historical/historical-exams/MT 1/2015s.pdf,122103,a65fb8904074ab143ce2b5449dc68a5d44b2e6a7e69609082761bdfc0cd1f387
18.06.zip,18.06/historical/historical-exams/MT 1/2017f.pdf,165140,13e607739aab5eb87e8b1c6dd99a92fa94ead3beab64319467592cf5a51aacfc
18.06.zip,18.06/historical/historical-exams/MT 1/2017s.pdf,165587,323a4092499298901cf8e4f14e0e6256cdf5946270bf89525da897130c58aa79
18.06.zip,18.06/historical/historical-exams/MT 1/2018f.pdf,181415,1acf00b72a5f509373ace9aa56b2be18a4896a879191fee1ad3fd6ccd2a437b1
18.06.zip,18.06/historical/historical-exams/MT 1/2019f.pdf,825389,dffe1738431daa079efa5ad6ebdc3f62c0b415487548792cbd044adf465270c3
18.06.zip,18.06/historical/historical-exams/MT 1/2019s.pdf,104260,74c56a36cb9407b1c104a4e9962cac9fd873e6b695128bb84501dafdca566ab7
18.06.zip,18.06/historical/historical-exams/MT 1/2020s.pdf,104067,917328801bcc71222dfbfe7bd1e76818ad4dc827af7c01600655d36222f090d2
18.06.zip,18.06/historical/historical-exams/MT 1/2021s.pdf,126305,17b5c44796612e258ed33626a1b6aaf23da16712181c6b2effb37bb8b53b4943
18.06.zip,18.06/historical/historical-exams/MT 2/2010f.pdf,89422,374adc1682c754241a8cd7b0cd5426d3d77e769f7a44b8e8404b1fddb2a23216
18.06.zip,18.06/historical/historical-exams/MT 2/2010s.pdf,48104,c956509f275878b12adb8b747deb4bf57508f43810d360f020da350c26770608
18.06.zip,18.06/historical/historical-exams/MT 2/2011f.pdf,111927,5343877cba22558385ffb109ad99efbbd9a0efa3812e74264957067bedcbac29
18.06.zip,18.06/historical/historical-exams/MT 2/2011s.pdf,34090,5fc2238b9b62eb4f3f635a08c8812d23499f54578b33078aa4583f002a7c9204
18.06.zip,18.06/historical/historical-exams/MT 2/2012f.pdf,162403,1599c9204b732db94f2b0baf98994651f477aeb73fb6ed7db0242ae19384649b
18.06.zip,18.06/historical/historical-exams/MT 2/2012s.pdf,198418,a63edbbf056736c75de54c1d3a710440d018cbc1bfdc30c17e1538ca1915e3ba
18.06.zip,18.06/historical/historical-exams/MT 2/2013s.pdf,80843,d1bebf176dd2ca3108b3dc0213612c9f927a2bfdd56bd3f6aa04aa0bfe436080
18.06.zip,18.06/historical/historical-exams/MT 2/2014f.pdf,168333,3f39b5ad28b70063b37d7b553713db32d1321821d14877fc14a0c893fcc0b551
18.06.zip,18.06/historical/historical-exams/MT 2/2014s.pdf,107981,c710207b5e565f0f7d70ed7818119eda562c4a45a8c258f23e62f87b5a280ef3
18.06.zip,18.06/historical/historical-exams/MT 2/2015s.pdf,108164,f380f1ab926c6bd5bc6bd0abcc18293e6c3fdc938307db9bf4066820bfa5a4ae
18.06.zip,18.06/historical/historical-exams/MT 2/2017s.pdf,173584,a1c801738395c21ccc29bb21f97239d08ca2e85ac214ead381707a87e0489877
18.06.zip,18.06/historical/historical-exams/MT 2/2018f.pdf,157634,b66b93386d13bcb0f8c6a4f05b68e84229dd6733946a449a048a52354a91a1e2
18.06.zip,18.06/historical/historical-exams/MT 2/2021s.pdf,137885,6f9b0be99355bc924ea8e1dd28644217ed85353a24d3e31761078a4d03b476d7
18.06.zip,18.06/historical/historical-exams/MT 2/2022f.pdf,194406,f81457b1f7ba3dea705a14e44b249ef587f5d7b3ccc47f380846ba40d1b5ea2a
18.06.zip,18.06/historical/historical-exams/MT 2/2022s.pdf,191777,e6ceaa96435e86d0187492779fabb951c2500d25485f3b4bf50e01c84fabdc8d
18.06.zip,18.06/local-coursework/Canvas downloads/Recitation 11.pdf,5898738,9c4596ae01272597e4edaf6512dd0941151cc26aaa169a1d6a46970f02e43d20
18.06.zip,18.06/local-coursework/Canvas downloads/Recitation 9.pdf,6947335,9d9fd42731fa3249ae315816acb3750505dd39673e49afe9f205c286346d8bdf
18.06.zip,18.06/local-coursework/Comp 1.1  LA.ipynb,22582,c603c0fd90456b48d90d71b4876d8fc2ce1610d9abcb22b417cf81ffc7ab041a
18.06.zip,18.06/local-coursework/Comp 1.1 LA.ipynb,22538,295ec803a954aa8a72aba8c3286933ff9d9bb7a7eba92c723c116bbf775649fe
18.06.zip,18.06/local-coursework/Comp 1.1 LA.pdf,64759,29b8cbb361bd2abc6cf07560e8cccece34aba47a83f9b80cec075cbda001d8b5
18.06.zip,18.06/local-coursework/Comp 1.2 LA.pdf,224458,65063310b64775891e8a7d676394bc7b2be637da504006c36022bf001b1e63cf
18.06.zip,18.06/local-coursework/Comp 1.2 LA.py,1365,2c8926a630fc03fd9a4866c72d55bf574fe808dfb1be3b6cd829a00b12de850d
18.06.zip,18.06/local-coursework/Comp Pset 5 LA.pdf,1991664,01551f07160a0f5eb95462090540d1f912f84ca6979fb4204a106946daf037b9
18.06.zip,18.06/local-coursework/MT 1/2000f.pdf,60063,1b7e1b3fdb799e97aeec81b9e2a874f641d12a3e9fb2002687a54193f83f4ebf
18.06.zip,18.06/local-coursework/MT 1/2001s.pdf,40969,e3fac4efb96ae849feae825f173db200efa32c543b8ab3a66709c719fdef0a02
18.06.zip,18.06/local-coursework/MT 1/2003f.pdf,92387,c30f2210cc65bb00995560747b56fcba8d7851934d09c488e9638f1e8210afda
18.06.zip,18.06/local-coursework/MT 1/2005f.pdf,69943,6a761c44a5b48df3d09709a29e82586c45ee49136f8a69110e34ef2990999a64
18.06.zip,18.06/local-coursework/MT 1/2006s.pdf,71249,38c33abb6d68321c3a3ef9024b138bec232602f6f56427a7416d9e17b3b8d397
18.06.zip,18.06/local-coursework/MT 1/2008s.pdf,88746,6b62a333cb43ebd7442be3b4f15fc18a2f21488c7c663565de7b9e21944c2586
18.06.zip,18.06/local-coursework/Pset 1 LA Comb.pdf,2214585,ab09be5e2e02ccf12d90335f0f3a9b305edc27d5dd9aa7e36c3f58b0e9551dfb
18.06.zip,18.06/local-coursework/Pset 1 LA.pdf,2108003,cf11ff0b2b6254aa5fd4ecfa1e1949d2ee64e2923e3948c12027b265b86b4b57
18.06.zip,18.06/local-coursework/Pset 2 LA 2.pdf,1685317,c7b0e4f80baee3ca09343129609e2f80bdd1167304f7374190b0212e24ee12fd
18.06.zip,18.06/local-coursework/Pset 2 LA.pdf,1636212,d6cdccdd32891bead44850ca1dd119c90e0bdc3b19dc65bc525c408cb3e74afe
18.06.zip,18.06/local-coursework/Pset 3 LA 2.pdf,2970073,7638f3d78c856428e0a9349265e3492ef5db2a4c9b15943b36001f8a66919889
18.06.zip,18.06/local-coursework/Pset 3 LA.pdf,2560517,84a0997f5ee0d83fed7a3db243feef8ea06620f60bee4be25643d3d02ce2d6cf
18.06.zip,18.06/local-coursework/Pset 4 LA Comp.pdf,2217360,a715f1d683ed23f73c25fde76809f8f405124c1331092a57769b62336d428f52
18.06.zip,18.06/local-coursework/Pset 4 LA.pdf,1743781,e4cfb5a55f3e5def792a6610febe58cf1fc3d47f138055dd8cd99722e42c0bbe
18.06.zip,18.06/local-coursework/Pset 5 LA.pdf,1544264,1983cc5cdcac217709e49ee5cc412dc7bc2683bc303919e3ab79e50f2347fa23
18.06.zip,18.06/local-coursework/Pset 6 2.pdf,1206181,bfbe8a40f7f9f6f6a0c8384d30ed495c50382afd723702703d3a2ccf03e49e2a
18.06.zip,18.06/local-coursework/Pset 6.pdf,1028915,1b60111e7b6e43cd0e69a83292c34ec74bbb222e3e6a6abc176736b94e50e642
18.06.zip,18.06/local-coursework/Pset 7 LA Comp.pdf,1473902,9584eb6f808dc7ff28b0b25a920a090af9ac5f4c8e764ce1cc9d6e35e1d37943
18.06.zip,18.06/local-coursework/Pset 7 LA.pdf,1097694,cafa47238d54147e8cfab7405c229adf703812ea0d1371f94dc69df14b35533d
18.06.zip,18.06/local-coursework/Pset 8 LA Comp.pdf,1572558,e3bee600ffd02773f8ca45e7182fcd86bb2e6279ed8c7b2961bef7870b7ea5f4
18.06.zip,18.06/local-coursework/Pset 8 LA.pdf,1065812,b68c78f558fb3da451e4f06348da5012ba5ded2d4d2792f0d9e84e89976a4fac
18.06.zip,18.06/local-coursework/Pset 9 LA Comp.pdf,2301544,13caad3e3bb3d84e2b2d56c6c8a13d37b53bd960e4976db32b98d79842d68dbd
18.06.zip,18.06/local-coursework/Pset 9 LA.pdf,1738408,833656112ba8d5c10480b38c611eab3363a93ad1e8a31d407ee7a7272d6ce8f1
18.06.zip,18.06/local-coursework/comp pset 6.… (7) - JupyterLab.pdf,186210,d08c2e9d31d50e439332ece5666581dc5c0f988c4431f81121bd72d269487420
18.06.zip,18.06/local-coursework/comp-4-la.pdf,486539,3fb105919bd32b580e3218d413f5807d4dcbf009f98be5951a2b261e8e4c94ce
18.06.zip,18.06/local-coursework/compute 1.pdf,36460,2ef30a933f44e8ae5ebf96180aeb1ebabfe328e1f2c0344456870127926f4759
18.06.zip,18.06/local-coursework/compute 2.pdf,28782,570feddb4b98c0487a1ce8ba1fce2950fb0cf5db94575e3dfb37d01828ae9b20
18.06.zip,18.06/local-coursework/compute 8 la… (9) - JupyterLab.pdf,516782,b4142bf9c82cc6b1e3f290efd4e7da9c057b181e69f96ff39c319ee2d102cf94
18.06.zip,18.06/local-coursework/compute 9 la… (10) - JupyterLab.pdf,576502,10282fe516baa53f0b3f8c1517c86724b167ba52dfdf30dd83a1dd3e1cc4b318
18.06.zip,18.06/local-coursework/compute-7.ipynb.pdf,386543,206da4a58b624f0d51a19895af1dc9b51e15ddcd9406773c71f29e138ef12b96
18.06.zip,18.06/local-coursework/computes 5.pdf,460075,6e11feb7868feaa7ca1a3b63a85ed457e612553d283a7e348c940d867cc3438a
18.06.zip,18.06/local-coursework/pset2.pdf,165462,4287b9c8370ba62e2f56ca9beb3d09d5f63ede4057fad7d96e0d521b79bcefa6
18.06.zip,18.06/local-coursework/pset4compute… - JupyterLab.pdf,427715,a6792eea4fccc7f795825006d92cd16aad49da84146a9dfb07997f2a9aab9157
18.06.zip,18.06/spring-2026/course-info/schedule.pdf,132864,826da8242a08eb56cb3088a3ff75c30b3262b92ca896fe06ce5725d476883810
18.06.zip,18.06/spring-2026/course-info/syllabus.pdf,150545,4e2258616d8df4f46d109be36ce2f9419ee7504c27dc16c84ac1285e764a05f8
18.06.zip,18.06/spring-2026/exam-practice/FourierJordan.pdf,85944,54af22b0b69943b43041081b1ce798552e7b4568d24dbe4a17828e6c4cd2edb9
18.06.zip,18.06/spring-2026/exam-practice/final_practice.pdf,139233,de362031d70e9a31c9b2daaaff2c93e788f5f2e18ffc6415bbb6cccc645f0285
18.06.zip,18.06/spring-2026/exercises/pset1.pdf,146630,13ead79a5757c2487a655887e00c96f9b608eb39d0cbecef24de78c2b4efb8ab
18.06.zip,18.06/spring-2026/exercises/pset2.pdf,165638,7856aaf74ae5b68ff011ba3fd9b3d994f6c22d9cce5e9d330713fcb665ce8d1b
18.06.zip,18.06/spring-2026/exercises/pset3.pdf,154686,c85c4ae5235ab9d450fb5eef1987ddd71bb293d13b7450fa19af391283768439
18.06.zip,18.06/spring-2026/exercises/pset4.pdf,159092,0dcfd13e48980de773a552353196a146b7f58a2c3bfee9bd1d6628d182c7d9e9
18.06.zip,18.06/spring-2026/exercises/pset5.pdf,168932,dfe7430add6db15c02c38ba21a0e836335518eb10c139cb8b0ffe14fbcb981ce
18.06.zip,18.06/spring-2026/exercises/pset6.pdf,135933,680a8e07b5eebfbfaf54b4bffb6323514c440656863d2f6a9f24ec77f91026ba
18.06.zip,18.06/spring-2026/exercises/pset7.pdf,166363,54e6273a2374c046e78c1d9fbc5a63bcec83e75434aa2d4a3d9e433537545037
18.06.zip,18.06/spring-2026/exercises/pset8.pdf,151713,ed7e3d651c6200ba9ac0f409cc8ea3788472fff7e8eba9ef5405351fa77b56a6
18.06.zip,18.06/spring-2026/exercises/pset9.pdf,158882,cdcf8a6b9d091aa06171cf3158eecffa236ae449294a728ea0f304372a43763b
18.06.zip,18.06/spring-2026/recitations/1806_SP26_rec10.pdf,129658,aab60ef98cdf3d65b80be7c10ea7c645c00098854970b4c6c744de959a78e6af
18.06.zip,18.06/spring-2026/recitations/1806_SP26_recitations-51.pdf,115926,9c7b66297768a31806e4c606cc015feae2e8140f37f04c079aad16662c04098e
18.06.zip,18.06/spring-2026/solutions/1806_SP26_rec10_sols.pdf,184513,ba4679ecdf7fb57be861e3b499a79c7a2c454c7a11a6b89f1a7eec43ccd506ea
18.06.zip,18.06/spring-2026/solutions/1806_SP26_rec6sols.pdf,143454,74cfc02926a99ab5b5df366bc7d67affbbdef4a3ad7b70614d1641e385c5b027
18.06.zip,18.06/spring-2026/solutions/1806_SP26_rec7_sols.pdf,117635,b4ad46cc141ee6bdb0804b46b10dcb9f467a88f51dede810e56fa172fb027f3f
18.06.zip,18.06/spring-2026/solutions/1806_SP26_rec8-sols-1.pdf,166783,f46a4444e9a9f73cff96537f9644261b6b3140333d5e15c4260db718b3cf1d63
18.06.zip,18.06/spring-2026/solutions/1806_SP26_rec9_sols.pdf,182229,f3de677726321499541a7b8d84a5428f081542228acdfcfb94ef45fe4ca125bf
18.06.zip,18.06/spring-2026/solutions/Final_Review_Problem_Solutions.pdf,211970,8e321460012770467befd7e4d7a004be2d3afeee087fbee5a5f178725194079a
18.06.zip,18.06/spring-2026/solutions/final_practice_sols.pdf,203622,b0b4b86db98586b5558c5aa87dbc773bf79eba59384d9ba2d50f33cae992c491
18.06.zip,18.06/spring-2026/solutions/finalsols.pdf,219079,c11a78e3bf311f1e7d269b7b1e29bb86f234dd650880f270c5a5ac605d9c93ba
18.06.zip,18.06/spring-2026/solutions/midterm2sols.pdf,163711,165f42b25afe33d90cd8cb4b6cf5f65ccf1d7d6bf32868a66f232e9d10fa7bdd
18.06.zip,18.06/spring-2026/solutions/midterm3sols.pdf,182487,611c62d5325f1ba3d99f4b424b67a5f64f0852a955be32e408308d0f6ba1d4ec
18.06.zip,18.06/spring-2026/solutions/pset1sols.pdf,192540,5ea309e6bbd217ef4bb4799ad236029dc02857e8106967686670c1cd09792ffc
18.06.zip,18.06/spring-2026/solutions/pset2sols.pdf,240539,8dcb9dad34ef34d3fd6c2c38b33035f26cc36f31fade12dd4c3ee8e6c8244a09
18.06.zip,18.06/spring-2026/solutions/pset3sols.pdf,252595,aa1d44dde4e48dfc3f7319a632c628b5b86a9fbcbdf514f73f2283b6418751cf
18.06.zip,18.06/spring-2026/solutions/pset4sols.pdf,205179,9a427c1615f39ef8d99393968fff5f31873d378657a51e54dc02ac0579d2c319
18.06.zip,18.06/spring-2026/solutions/pset5sols.pdf,314894,29cd5352f470b21b041d43ab2c3029cba27905c438e7014f658ac0f113cc973d
18.06.zip,18.06/spring-2026/solutions/pset6sols.pdf,256799,221bb8dbfd5fd0e182b088912a744aaaa218ce0c7cd94573a0fe0049ab836c74
18.06.zip,18.06/spring-2026/solutions/pset7sols.pdf,208179,7e62d99bf545357e906581482056e6207d10ef2a27054d32bd9ef15a8cf14c20
18.06.zip,18.06/spring-2026/solutions/pset8sols.pdf,218612,11120d38456e6344823376c9f7761f9c0a8113dbd0f74a45efe35a5fb3eed304
18.06.zip,18.06/spring-2026/solutions/pset9sols.pdf,450596,683d6d486224ec44feaa2cab1b0857b679f913cdc2eb765ad7870af305f8b1ca
18.06.zip,18.06/spring-2026/solutions/quiz10sols.pdf,97117,a859257bbb97acfec4072a5853992f19d75502f2ed114473b91d5c4a448fdbfd
18.06.zip,18.06/spring-2026/solutions/quiz11sol.pdf,106106,11cd3bdb70f3fc452ce6cd167f3ee56738ae6884a62a07ead1f2a1d7b07b9849
18.06.zip,18.06/spring-2026/solutions/quiz12sol.pdf,88060,b4253c9b0b987b88c1ff7550c6b111ee27bc07eef0c5a87c1a06f67d5c7e5406
18.06.zip,18.06/spring-2026/solutions/quiz1sol.pdf,74802,43a7c0d90814925761f1aa1d9b09d7fe8458adbac0aad28fe1261ccd510a10ff
18.06.zip,18.06/spring-2026/solutions/quiz2sol.pdf,98173,54b8eae589c9f26cdda504c7eefc2d6a260a8e4a8af3fe74ff0537f0470792ab
18.06.zip,18.06/spring-2026/solutions/quiz4sol.pdf,114797,3ee317ddd7c289b2baf38082869db93491047791eab157a2689b6e1e8ec92955
18.06.zip,18.06/spring-2026/solutions/quiz5sol.pdf,110846,210d3b84c4b95582189f6b887541e25d4c674ccb7eda4dd8db70dd81cf730037
18.06.zip,18.06/spring-2026/solutions/quiz6sol.pdf,105085,805371350ab176b3593a24a7057de2d21b6ff4ed41e2d9492448d14129b433ad
18.06.zip,18.06/spring-2026/solutions/quiz7sol.pdf,91712,cb3719c6786d61135e53ab67cf9ed572ccfdfd6602dea84088c7099ea6cf1de4
18.06.zip,18.06/spring-2026/solutions/quiz8sol.pdf,115926,f8b580bad93bf4fd9910c893faadf75ec4d9a73a5b759e7d27bf75eb8eb0e76c
18.06.zip,18.06/spring-2026/solutions/quiz9sol.pdf,115502,2e903a972d865671b7cb99fec8a553106fca6848e9919513d4fae7350981762e
18.06.zip,18.06/spring-2026/solutions/rec10sols.pdf,184513,4d3b045c3cc1af94188f2fa898678b8ca8b10ceb31d89178675b37a069133ea3
18.06.zip,18.06/spring-2026/solutions/rec11sols.pdf,136820,bda186967603ed2fe6d635d5b2765b6be2dbb2a5aa9bbf0ad5df7d65e7f09d12
18.06.zip,18.06/spring-2026/solutions/rec12sols.pdf,152251,a410ec64a0324916ae69b539c0fa4b365cffefd0223b22dc715eb50a3a257d75
18.06.zip,18.06/spring-2026/solutions/rec1sols.pdf,121475,26e4f12c4d8a4bf058540aec873fea2d77366796e80349f4733e3665f02d7d03
18.06.zip,18.06/spring-2026/solutions/rec2sols.pdf,154432,e36796374bb52c3ad7e918f4fb1083b0ffe75907544c9c08c10fceb6577abbc8
18.06.zip,18.06/spring-2026/solutions/rec3sols.pdf,151679,9719fcc6187909d1ba0f746c02eac7e5f21a7e04d877ba6771108828c7d334f1
18.06.zip,18.06/spring-2026/solutions/rec4sols.pdf,169170,9bf9c7385f6dc9c883f84b97da7c5f5c60a16ae3f7c4b9e3596c9ec29a41dabd
18.06.zip,18.06/spring-2026/solutions/rec5sols.pdf,127084,b2f76482fb2b1c11f8cafdfb8e7fd8c4137b75a5467ba6d006a581b926506c2b
18.06.zip,18.06/spring-2026/solutions/rec6sols.pdf,143454,683c4bd80958f31cd7ff22a33b27841fd439dbe1029e7f379adce021d5ea6564
18.06.zip,18.06/spring-2026/solutions/rec7sols.pdf,117635,98084285a6cb3be4a4795a45fee48338fb7f670b597195523c345ba6ac40b515
18.06.zip,18.06/spring-2026/solutions/rec8sols.pdf,166783,b95636ac6ff184e26328bf5289b08b3fdea70f690a84ece77004057a8a86c74a
18.06.zip,18.06/spring-2026/solutions/rec9sols.pdf,182247,99f995453c1a2127f245027d802e49bc1d167eb746ccb5289ce511f266dddc6f
6.1210.zip,6.1210/exams/final/final_review.pdf,141558,f0719433664164f6bd623ebd5e920c3c53f0e6f25ce4d2ed95f67b55a498c13d
6.1210.zip,6.1210/exams/final/final_review_solutions.pdf,164414,ffdc6a5c98f54deb0d91f018e527f458518f0e5c9793ec5ea7c295198c8fadb5
6.1210.zip,6.1210/exams/final/final_solutions.pdf,2795849,d89e892131caf59a2478605ecc1015ea28cbfb8393add1bf91b728b64c8217c9
6.1210.zip,6.1210/exams/final/review1.pdf,1031231,91a6e8437fcd93b5b40f5db9c156557a1ecae4d997971063f227f07099b5a9a8
6.1210.zip,6.1210/exams/final/review1_solutions.pdf,582456,fc2bc48dff4b955ca44144d9c941c1a5a5d10a37920c70e3319f1d941de9e426
6.1210.zip,6.1210/exams/final/review2.pdf,366490,3aed75e461fe9da83e77699757d93bc0b0418d59b9542a7ed22486710603e496
6.1210.zip,6.1210/exams/final/review2_solutions.pdf,408516,ecfa80d4af43b6cdd6019dcfd36ed63c1918ba98ca8c19a377cb3e1c154a8c61
6.1210.zip,6.1210/exams/final/review3.pdf,761834,81f8ee91501f1e4f7a5846fbb7317a8c4523e075e36f8e1502da5e97e5a244c0
6.1210.zip,6.1210/exams/final/review3_solutions.pdf,921958,731e8cf2305f24a95cc7a60ee1a66f863a37bcbf126b4eabc91bd9bdce6f0ac5
6.1210.zip,6.1210/exams/midterm1/mid1-table.pdf,128922,1466ae699e7eabb1a75af420c848892f4c9800071db63a28a7c7056866fa906b
6.1210.zip,6.1210/exams/midterm1/midterm1_solutions.pdf,611016,31d301dcf3a63efd3b907d7aa455a26436ea47bf674d19b400324ce785ee39f1
6.1210.zip,6.1210/exams/midterm1/practice1.pdf,158484,aaa0c81d366a08d923eaddac3f2fdb1d6d2be53ddc4ace87423975c1bf810303
6.1210.zip,6.1210/exams/midterm1/practice1_solutions.pdf,202417,f8e9bcff477f5e3221329045cac25fe49d67fa15eeb1b93cb8f287e1c446dc4e
6.1210.zip,6.1210/exams/midterm1/practice2.pdf,1357920,4229d4f294e40362594c9719049a35c1d8fa29c8015ea9dd7cb40b77f3891003
6.1210.zip,6.1210/exams/midterm1/practice2_solutions.pdf,1403278,b3844d77527c635ed63f50e92b57c6a08c7e073337a2f18fdf6cc88569985aae
6.1210.zip,6.1210/exams/midterm1/practice3.pdf,1175625,fbab7fd0d9865f4eaa70612e089c8f42654d5b9665b6f09e084b3a5cebba71e5
6.1210.zip,6.1210/exams/midterm1/practice3_solutions.pdf,1245520,bc17df7897eea3a9045ca86c61547fe21110c63a300926246a486d09f4798c72
6.1210.zip,6.1210/exams/midterm1/review.pdf,143993,74d17c9fd0d20b2df03e144c02b7e04479ac9a6bed7c78db5593e7feed1eb8c6
6.1210.zip,6.1210/exams/midterm1/review_solutions.pdf,172562,648f319a6ef4c02bea0cc3f13566d988f21ae28e526d0a1d14af620a749aa2f7
6.1210.zip,6.1210/exams/midterm2/mid2-table.pdf,131045,0e7abe9e6ca86840794a475b835718b63959107757e681a05a1ccd90eff3eab6
6.1210.zip,6.1210/exams/midterm2/midterm2_review_reupload.pdf,149228,7dd1085b7be858ba7977d44ffde9889623ea7717d9f6309c40bb9198deb404da
6.1210.zip,6.1210/exams/midterm2/midterm2_review_solutions_reupload.pdf,175638,ea67aed046023074f05b20af0ac12825108a13b01d85fd27f2f45ee797ceaea2
6.1210.zip,6.1210/exams/midterm2/midterm2_solutions.pdf,1006068,dbdac778091c561e3b944272f183bccb36e066fee8ad38bd176b126a3f99052a
6.1210.zip,6.1210/exams/midterm2/practice1.pdf,153148,c483c271d984b52e3eb69938b7c8e2bcee0c426f3038dd4786f45067c1c30458
6.1210.zip,6.1210/exams/midterm2/practice1_solutions.pdf,155833,31246a95c0334c3b0ee9201af4f5005a182dfe3142583ef515db5f1847e06527
6.1210.zip,6.1210/exams/midterm2/practice2.pdf,350114,64b2d4a7317f6ffce2df8553f8070096eb718206eca5aba1010ba842555bf06a
6.1210.zip,6.1210/exams/midterm2/practice2_solutions.pdf,399467,cf23b1b54a3398bf8eed6cff69f3d87a3c04d26d56887160226b0f796ae0d0c2
6.1210.zip,6.1210/exams/midterm2/practice3.pdf,156423,6ba5566e096bae264d2adbd8169465fd034cc100a9a3ba0b6221b13b6482542e
6.1210.zip,6.1210/exams/midterm2/practice3_solutions.pdf,241368,45e9a419bad6ddd65d04fdf986b78a23a343c25b50dd77961cbb0cd488786f09
6.1210.zip,6.1210/handouts/course_information.pdf,143945,c79fbc8c31d57aa69836a23bd1c586d954c5aa34bccc67a7f70f1e1baa570961
6.1210.zip,6.1210/lectures/L01-karatsuba.pdf,186237,1a9d03a284afeb0f6a0209fce61b3948bfb27d5a02e30044ff7e233bb78bbefd
6.1210.zip,6.1210/lectures/L02-efficient-algorithms.pdf,509611,88545e3a4dde173ec605158ca94e421ed16079402f2bcb8da81edd2a22a25068
6.1210.zip,6.1210/lectures/L03-seqs.pdf,161692,ed355e0eac76d833b8c632e4a007ae7a32827ef9e0b7d64c700cfaa7bd438ba2
6.1210.zip,6.1210/lectures/L04-sets-and-sorting.pdf,184493,892c30545eb7ec1b217e250a6f4556b4ec7c85168f9b20a4d2b536230a80dbfc
6.1210.zip,6.1210/lectures/L05-linear-sort.pdf,154974,71794b32828f4ce8058d9d6f9d2b2f1fe369ce42df2c9837ec93cf34ed4b1989
6.1210.zip,6.1210/lectures/L06-hashing.pdf,299282,1b797ceda1387e124b9794b6039d8560b5a040869e609e5ad3e7d7d573a34687
6.1210.zip,6.1210/lectures/L07-BSTs.pdf,174930,ab6a5a430c9521cab08bef183f44d3793bad72b1f7130c598ee28c8798a0e6c6
6.1210.zip,6.1210/lectures/L08-avl-trees.pdf,144446,dc630612cb21e4ff814c133be36818b6908d6075360a7101332ec60d4f78ac25
6.1210.zip,6.1210/lectures/L09-Augmentation.pdf,595760,5f37569d167a909bf4e3ab66a7e6f34b74e9dba4c9b1f8c26d7652f25ed0de62
6.1210.zip,6.1210/lectures/L10-graph-search.pdf,210436,5f5cf30edb8381e84d821f32277f19efa3a58cb60703a5816d602364779d9c76
6.1210.zip,6.1210/lectures/L11-SCC.pdf,361212,2ca2275b3f9c48f2d6653f9770bcfdff70fac8e5c31b38714a77a75a823b44f4
6.1210.zip,6.1210/lectures/L12-reduction.pdf,134115,11c942c6a644115d78aa71ec1a397f141842d79290f06f1f7a88f4934a34ae0c
6.1210.zip,6.1210/lectures/L13-heaps-and-pqs.pdf,159218,dd26f4d210f124eab0193edb4a093082f91f853e85189b2ea35175e1d36d9013
6.1210.zip,6.1210/lectures/L14-Dijkstra.pdf,241566,b428ae40f754bbb4e15a369f310470aaa42d3f661174d573a39d879c60ef96b4
6.1210.zip,6.1210/lectures/L15-Bellman-Ford.pdf,238646,ca5d93c3d362460cb98db677e43cb616c3fcf3bed6a767f922d6ddcb555bfd5f
6.1210.zip,6.1210/lectures/L16-APSP.pdf,445299,c69f7dd67bd34506e284d5c86672976d6739417e1a096a637895e435785d2786
6.1210.zip,6.1210/lectures/L17-greedy.pdf,149828,346065bb8e151fef4a2e36dd8eb998166b88a59ded666459c85fbec9aa4722e7
6.1210.zip,6.1210/lectures/L18-huffman.pdf,318846,f18fde7d8e81eb39dd12fbd88155cfb3209994a0ea2dff71a4476ff2c3c98503
6.1210.zip,6.1210/lectures/L19-DP.pdf,370671,57d5bd5f5d33257ebc4eddd1323bbc89448604193a5659008588c8b0679247ac
6.1210.zip,6.1210/lectures/L20-DPII.pdf,170318,0028c932ee1aea929b80edd581bc0026d78598d327ab084834ff2b5d1fd72dd5
6.1210.zip,6.1210/lectures/L21-DP-SP.pdf,135118,e8a5d2aa8f5c6e14b59825e0fb048279649fd6fc0fd63564d50247e0ab460be1
6.1210.zip,6.1210/lectures/L22-DP-Subset-Sum.pdf,146486,6d93d935470f8e69327a48e45793ce0350865032f205415e81070c1ea6edd159
6.1210.zip,6.1210/lectures/L23-Complexity.pdf,157602,24cb3d4b5e61e39a9a79c9d2787c997fbb81ac62f4a5399e63c1cf64a92728ea
